EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year
3.370520935451798,0.3594211935997009,503,0,4,295.7340785629697,3.9626760482788086,5.4818350427697595,93.62017312272624,26.484580364053794,2015
3.428059968673081,0.29817935824394226,618,0,15,295.0344718423063,7.584066867828369,3.770504465038627,92.40744748916488,26.012964839891044,2015
1.8899393117977998,0.288442462682724,69,0,4,297.26010665793456,1.526790738105774,2.0896665655921396,92.38948118348249,24.265741612278575,2015
1.5793366811735918,0.2191445231437683,90,0,7,296.9699466762373,0.08704342693090439,2.6969257944177087,94.17263702245974,26.781024407813234,2015
2.059817945383615,0.2751503884792328,133,0,1,296.2074060038426,0.0866231694817543,2.0759290956805643,93.19796493919006,25.765928136758177,2015
2.7569626399802,0.3239886164665222,361,0,6,295.3054942747211,4.619777679443359,3.2107238673518594,91.66633737976628,26.03542272199403,2015
2.2077734507640274,0.2850748300552368,101,0,23,296.6056040119526,0.08706431835889816,2.3974655472587045,94.57687890031353,26.83043174843981,2015
2.9555416405760804,0.28988397121429443,133,0,14,296.5651328348182,1.3519563674926758,2.4484250598500665,93.28330489118142,25.999490110629253,2015
2.743251309942296,0.3471098244190216,955,0,9,293.8266303263868,1.0997161865234375,3.509463181431144,93.59771524062324,26.201611049556146,2015
2.751251319586607,0.30362269282341003,50,0,12,297.1930363461637,0.4496055245399475,3.597314050133079,90.72310633144077,26.0938132154618,2015
1.4032538675444708,0.14429666101932526,85,0,8,296.9699466762373,0.2657885253429413,2.6969257944177087,94.17712859888034,26.83043174843981,2015
2.7927727022335462,0.3469906747341156,61,0,11,296.85451270304634,2.5909054279327393,2.981189300949424,92.89253774258943,24.51726989183204,2015
2.4011166617690276,0.31351161003112793,102,0,11,296.5118627672005,0.0,4.981761639649719,93.701021498297,26.61932765667172,2015
2.6150697987329705,0.35668131709098816,794,0,14,293.8742606356641,8.402352333068848,3.31145497196421,92.5781273931476,25.716520796131604,2015
2.4593849303151627,0.3123461604118347,49,0,8,296.85451270304634,0.8214448094367981,2.981189300949424,92.87007986048644,24.53972777393503,2015
2.956235945338177,0.2779991924762726,214,0,16,295.6721295461494,0.5439602136611938,2.180798476273864,93.57076578209966,25.878217547273117,2015
2.8960989774018433,0.3498663008213043,111,0,6,296.46903946505086,0.13010551035404205,2.21697779529795,95.03501969521449,26.987636923160725,2015
2.794031597425395,0.24904179573059082,384,0,6,295.6753722068047,4.7494378089904785,1.9600761436770853,93.20694809203125,25.653638726243237,2015
2.524325847817061,0.24858805537223816,54,0,3,297.2467312357617,0.2969623804092407,2.8439883046697076,91.66184580334568,26.2914425779681,2015
1.2764063103927785,0.1437988430261612,123,0,8,296.7680526909598,0.21766343712806702,2.6784458213399347,95.43926157306826,27.665864962670966,2015
2.426815512999781,0.2363366186618805,52,0,6,296.7707072363715,0.18558581173419952,4.049366106922477,90.93870199962946,26.551954010362756,2015
2.396095370145285,0.3291464149951935,165,0,13,295.56233064193617,0.14154495298862457,2.5940661036323007,93.73695410966177,26.125254250405984,2015
1.8011658607632253,0.2155396193265915,87,0,13,296.3313687541253,0.05796816572546959,2.0688836478541788,93.99297396563584,27.11340106293746,2015
3.1106309420916163,0.29005953669548035,231,0,15,295.78404700261655,0.687654972076416,2.0295532249759134,93.4899174065289,25.788386018861164,2015
2.820527232870553,0.299464613199234,205,0,3,297.2467312357617,5.223550319671631,2.8439883046697076,91.72921944965465,26.282459425126902,2015
2.9759586327311798,0.325336754322052,99,0,4,296.5566607801066,0.2171892672777176,2.5410270892928537,94.75205038071684,26.992128499581323,2015
2.0257425742574258,0.22992892563343048,81,0,5,296.120485415925,0.6114362478256226,4.0948098056863245,89.97301306920097,26.63729396235411,2015
2.633474164892442,0.31431519985198975,74,0,12,296.29799394001225,0.6483318209648132,3.308594321544021,91.0464998337238,25.900675429376104,2015
2.4451402546320256,0.33160391449928284,1221,0,14,292.545212034887,2.0769357681274414,2.9274014287541803,92.82067251985985,25.186514778501085,2015
3.094757483130515,0.29965803027153015,116,0,6,296.34517720869974,5.416179656982422,3.379911606843322,91.055482986565,25.9141501586379,2015
2.8530149004316945,0.3074306547641754,856,0,2,293.17116068987167,9.257941246032715,2.045302575166076,93.33271223180799,25.303295765436623,2015
2.933288510383983,0.3160207271575928,267,0,15,296.6849513167427,5.506168842315674,2.498729442889541,93.19796493919006,26.147712132508975,2015
2.6186712139676005,0.36099040508270264,125,0,8,294.655244532696,1.1151115894317627,3.3374344759534296,94.09178864688899,27.360437766070326,2015
1.5701617110067814,0.11923549324274063,64,0,23,296.5971649906053,0.14215530455112457,3.3111817591737207,93.39110272527576,26.722633914345465,2015
2.9286942636039797,0.2765663266181946,124,0,20,297.11201462639866,5.774061679840088,2.9168436878274377,91.66184580334568,26.197119473135547,2015
3.54308784400109,0.33516234159469604,360,0,8,295.2752294898582,2.3720757961273193,2.044787293011993,93.34169538464919,25.64465557340204,2015
2.0859254696643057,0.3096938729286194,118,0,13,296.30930247677935,0.11593621224164963,2.6472230904649194,94.36577480854544,26.67771815013949,2015
2.5206712741217707,0.263706773519516,167,0,2,295.51031954447586,1.7414138317108154,2.4053523891519006,95.60994147705098,27.26162308481718,2015
2.1561464041675125,0.2780707776546478,135,0,3,296.2467324061491,0.35381993651390076,2.5262228899548944,92.25473389086456,26.839414901281003,2015
3.570945456199184,0.33461806178092957,294,0,2,295.95725128925335,3.3792765140533447,2.5646425091575082,93.33720380822858,26.06237218051762,2015
1.7430933715064612,0.2559150457382202,97,0,8,295.8175253072073,0.2660922408103943,2.617350494201034,94.30738431507767,27.360437766070326,2015
1.846805299345967,0.23750506341457367,89,0,16,296.01222530290283,0.7832915186882019,2.4804710649798807,92.76228202639209,26.767549678551443,2015
3.123712284835808,0.3789576292037964,280,0,8,295.7754781479599,2.6161930561065674,2.558348407680839,95.30002270402974,27.081960027993276,2015
2.6317744549894435,0.3007206916809082,172,0,10,295.73303033702916,1.1667590141296387,2.870087554390281,92.78923148491567,25.747961831075784,2015
2.320790471034109,0.28557315468788147,483,0,6,295.4771152964874,3.2949275970458984,3.534512033398002,92.5601610874652,25.85575966517013,2015
1.7904158771317444,0.26985082030296326,99,0,8,296.23732238151166,0.24080179631710052,2.535473366911262,92.62304315735356,26.8483980541222,2015
2.161494683950717,0.22264084219932556,143,0,2,296.1747498268681,0.8308355212211609,3.833425869877189,90.37725494705477,26.75407494928965,2015
2.5693828037161963,0.3398027718067169,85,0,9,297.1960997255533,3.8219571113586426,2.3581997805188593,92.69041680366253,24.413963634158296,2015
2.479228212718594,0.33715349435806274,138,0,23,296.31803556798894,0.5707005858421326,2.943794583613723,93.80432775597073,26.26449311944451,2015
2.3023930836999558,0.3342166543006897,47,0,19,297.13494171196123,1.1466891765594482,2.446767931516021,92.94643665963659,24.939478075368218,2015
1.8225534984371246,0.27624642848968506,107,0,1,296.47392166188644,0.2264717072248459,2.40937595599398,94.2579769744511,26.632802385933516,2015
3.094510067180243,0.3441052734851837,77,0,1,297.3355412977307,1.7315140962600708,2.327170988256782,92.61855158093297,24.400488904896505,2015
1.7463865752082315,0.26883479952812195,96,0,8,296.5650528234474,0.23187147080898285,2.9712676756928857,94.8239156034464,27.099926333675665,2015
2.8189981096408316,0.30690187215805054,1229,0,8,292.545212034887,10.86613655090332,2.9274014287541803,92.76228202639209,25.191006354921683,2015
2.034931696902651,0.26452410221099854,158,0,10,296.1393276765172,0.26205727458000183,2.309150790507644,95.84350345092206,27.49069348226766,2015
2.1664087613055925,0.25223928689956665,81,0,9,296.2410314991035,0.11593621224164963,3.949426656300872,90.40869598199895,26.61932765667172,2015
2.2016220050745234,0.20237502455711365,209,0,10,295.0381238880164,0.6144881844520569,3.756930282051414,90.26945711296042,26.798990713495627,2015
3.0005957503144236,0.34735631942749023,119,0,4,296.9122018779661,0.08741834759712219,2.3694878422568735,95.40332896170348,27.63891550414738,2015
2.3361266411263335,0.2595716714859009,70,0,12,296.68870456267956,0.3711782395839691,4.008137648637145,90.63327480302883,26.578903468886345,2015
3.091652566271856,0.33098673820495605,305,0,5,296.88168166686006,6.691081523895264,4.398234387571662,90.35030548853118,26.331866765753475,2015
1.5002029295064094,0.2302686870098114,135,0,11,296.51951844726824,0.19640643894672394,2.9998321139167246,95.70875615830413,27.697305997615146,2015
2.7744170062246942,0.4126773178577423,132,0,9,297.4651348469261,3.7272160053253174,2.7524263464759287,92.7398241442891,24.48582885688786,2015
2.9761312779711586,0.33111611008644104,121,0,12,296.9122018779661,0.2662477195262909,2.3694878422568735,95.3539216210769,27.629932351306184,2015
3.3572033572033573,0.3942281901836395,52,0,7,295.7494679202845,4.464951515197754,3.262937089140266,93.06770922299273,24.620576149505787,2015
2.911438311452818,0.3239709436893463,87,0,4,296.30338472564756,0.5096905827522278,3.9220427476714548,90.3053897243252,26.62381923309232,2015
2.422062350119904,0.31075698137283325,126,0,3,296.8208394391034,0.6508853435516357,2.04708849423632,95.36739635033871,27.522134517211843,2015
2.813840653728294,0.341398149728775,254,0,15,295.80691964511146,4.4719343185424805,4.0599130743096765,93.17999863350767,26.54746243394216,2015
2.5606105956300507,0.3016301095485687,621,0,11,294.04522941829117,5.283437728881836,2.501319592530578,92.72634941502731,25.523383010045904,2015
2.479212425478506,0.3023524880409241,205,0,2,295.6226834347232,2.139474630355835,2.0344987862657007,93.63364785198803,25.833301783067142,2015
2.2129380053908356,0.30488115549087524,102,0,11,296.5650528234474,0.23187147080898285,2.9712676756928857,94.78349141566102,27.05501056946969,2015
2.943629565717573,0.35526683926582336,579,0,7,295.7340785629697,6.743782043457031,5.4818350427697595,93.55279947641728,26.489071940474393,2015
2.497781158869025,0.25310635566711426,130,0,15,296.07601620635387,0.4333183467388153,1.8091588073323663,94.02890657700061,26.215085778817937,2015
2.70154872543435,0.32585409283638,477,0,14,294.8142233177549,7.298257827758789,3.234183167750686,92.66346734513894,25.712029219711006,2015
3.1704639798997727,0.33307141065597534,202,0,4,296.15294916600084,2.085932493209839,2.061852251822799,93.03626818804855,25.595248232775468,2015
2.7215986308954547,0.30098608136177063,221,0,9,296.0333637802445,0.6963289380073547,1.9010158085177835,93.4809342536877,25.658130302663835,2015
2.02689429373246,0.3071820139884949,117,0,11,296.5200544498015,0.328399121761322,2.3676089697431024,93.8672098258591,26.277967848706304,2015
1.76817233406643,0.24911612272262573,79,0,3,296.16518485377236,0.25971898436546326,2.5336253845046457,92.72185783860671,26.77653283139264,2015
2.657200030785808,0.2860042154788971,122,0,5,296.1268809215916,2.08701491355896,2.9446446352551874,92.80270621417748,25.75694498391698,2015
2.0964249648961246,0.2650066614151001,87,0,12,297.0811060810642,0.22668056190013885,2.859435667927116,94.0558560355242,26.77653283139264,2015
2.271510776989448,0.3013618588447571,291,0,6,296.46192899696,3.8293278217315674,3.228405182893127,91.96727299994632,26.053389027676424,2015
1.2717647825769618,0.21279893815517426,132,0,12,296.4121005470017,0.05796816572546959,2.5499962323258814,95.66384039409814,27.773662796765308,2015
3.1419763372771206,0.3119106590747833,112,0,11,296.82617905688045,0.7109662890434265,2.2089285754512247,93.01381030594555,25.864742818011322,2015
1.0904755059101843,0.1642480045557022,145,0,8,294.2895123154175,0.5030375719070435,2.735550751621574,92.1738855152938,26.861872783383994,2015
2.7680242690247208,0.3138362467288971,957,0,15,293.2691503461055,1.267753005027771,2.3675793909381326,92.72185783860671,25.411093599530965,2015
2.4714642104219395,0.3251116871833801,138,0,4,296.31803556798894,0.11593621224164963,2.943794583613723,93.83127721449432,26.26449311944451,2015
1.6502091604601274,0.2266651690006256,75,0,1,296.5179750188013,0.8520100712776184,3.1530517839740213,93.08118395225452,26.73610864360726,2015
3.2615371361273,0.33060798048973083,283,0,8,296.1140111760528,5.170374393463135,2.1853508555243906,93.07669237583393,25.433551481633952,2015
2.2296140994289266,0.30685150623321533,118,0,9,296.0201086100386,0.14255744218826294,2.2554405980657037,95.24612378698257,27.104417910096263,2015
2.7612126709923643,0.2645517587661743,130,0,5,296.17682742702203,6.866421699523926,3.4532615893433984,91.15878924423875,25.900675429376104,2015
2.737551520552523,0.29150229692459106,1012,0,6,293.3119827977991,1.2244125604629517,3.4911402963946756,92.26820862012636,25.788386018861164,2015
2.4387856851098286,0.31637468934059143,112,0,12,296.47392166188644,0.12968802452087402,2.40937595599398,94.27594328013349,26.62381923309232,2015
2.6972477064220186,0.3181186318397522,383,0,14,295.69818480014396,11.35595989227295,2.3944576137612756,93.03626818804855,25.321262071119012,2015
2.2066010074430493,0.29446184635162354,256,0,6,295.52820746899056,1.8207296133041382,4.517492403919547,93.49440898294951,26.444156176268415,2015
2.67827558049986,0.27027183771133423,105,0,9,296.8434032430826,0.9917429089546204,3.2940546774218973,91.19023027918293,25.98601538136746,2015
1.7203640829300006,0.25640401244163513,49,0,11,296.84987581149375,0.06469883024692535,4.197398205931037,90.4715780518873,26.367799377118256,2015
2.581858097061983,0.3584558069705963,175,0,14,295.83817178222745,1.3067028522491455,2.083128293688148,93.23838912697543,24.997868568835987,2015
2.9284847521591386,0.3602261245250702,106,0,7,296.72886141032205,0.2971024811267853,2.575277050669044,94.83739033270818,27.405353530276304,2015
1.8194756144288138,0.2582148611545563,154,0,11,295.6753722068047,0.5434108972549438,1.9600761436770853,93.19347336276947,25.74347025465519,2015
2.9723028673659613,0.3866768181324005,497,0,7,295.921765830684,8.47431468963623,4.595980709130615,93.43152691306113,26.516021398997978,2015
2.3008396490219605,0.2843429148197174,96,0,6,296.4952485408692,0.13304169476032257,2.2489593976090845,94.460097913378,27.342471460387937,2015
2.0181829905216326,0.3275856077671051,31,0,10,297.38010232463637,0.431440144777298,2.993860920603126,92.64550103945656,24.737357136441325,2015
2.118548727323865,0.10776995122432709,56,0,2,297.4737392793806,0.08684135973453522,2.92166150146231,92.16041078603202,26.30042573080929,2015
2.697951605174892,0.2622697353363037,190,0,5,296.66425817675673,5.508285999298096,3.306524118120521,91.33396072464205,25.994998534208655,2015
2.8695903058280434,0.3656027019023895,57,0,3,296.63088052964974,3.771148681640625,2.839481582577079,92.81168936701867,24.9709191103124,2015
0.7237730144160682,0.09494634717702866,93,0,8,297.02692854286846,0.26681962609291077,2.6164281868289407,94.4421316076956,27.090943180834472,2015
3.0319495761790916,0.38042113184928894,740,0,6,295.4218096402587,2.8869121074676514,3.6861925178121027,93.65161415767042,26.268984695865107,2015
1.6822404395948305,0.2639737129211426,109,0,2,296.82662534585967,0.1428716778755188,2.43654446833834,94.95417131964372,27.396370377435108,2015
3.9115620689387782,0.2939983308315277,99,0,8,295.0900890695172,0.6506877541542053,4.1098122351716455,89.9370804578362,26.673226573718892,2015
3.3786077695389016,0.35976552963256836,145,0,12,296.82881631316496,3.338239908218384,2.483534773523658,92.82965567270105,24.42743836342009,2015
1.7366466723793204,0.25095734000205994,120,0,12,296.49865557662775,0.19608008861541748,2.3208897017787393,95.24163221056197,27.513151364370646,2015
3.0680550912155566,0.3304068148136139,235,0,14,295.83603363809453,3.5368010997772217,2.4584391170094904,93.45847637158472,26.008473263470446,2015
1.269417356789337,0.19382765889167786,75,0,14,296.43986061895885,0.1421830952167511,3.2114298694680627,92.99135242384257,26.749583372869054,2015
2.505951304261492,0.30530232191085815,183,0,8,296.30103229957143,0.6110406517982483,2.2752280437301096,93.38211957243456,25.891692276534908,2015
