EVI,NDVI,elevation,label,loss_year,mean_temp,slope,total_precip,longitude,latitude,year,NDVI_lag1,NDVI_roll3,NDVI_delta
1.9008115419296665,0.22906085848808289,37,0,2,297.5253649613641,1.044092059135437,3.2122686571884707,89.87868996436843,26.206102625976744,2016,0.23941732943058014,0.2342390939593315,-0.010356470942497253
1.8338120746076108,0.23869363963603973,37,0,2,297.20133564609336,1.044092059135437,4.036350903211073,89.87868996436843,26.206102625976744,2017,0.22906085848808289,0.23572394251823425,0.009632781147956848
2.096231251736569,0.26654285192489624,37,0,2,297.1624496797995,1.044092059135437,2.7743368287953487,89.87868996436843,26.206102625976744,2018,0.23869363963603973,0.24476578334967294,0.027849212288856506
2.4447556054448976,0.3361884653568268,37,0,2,297.2659063512421,1.044092059135437,4.216542626366156,89.87868996436843,26.206102625976744,2019,0.26654285192489624,0.28047498563925427,0.06964561343193054
2.5042101670676438,0.25951868295669556,37,0,2,297.48390461486196,1.044092059135437,2.8630294457706427,89.87868996436843,26.206102625976744,2021,0.3361884653568268,0.2874166667461395,-0.07666978240013123
2.991369026734966,0.32777178287506104,37,0,2,297.07323908991407,1.044092059135437,3.787174566705911,89.87868996436843,26.206102625976744,2022,0.25951868295669556,0.30782631039619446,0.06825309991836548
2.715858396891639,0.27879130840301514,37,0,2,297.8298917152711,1.044092059135437,3.3744570774046565,89.87868996436843,26.206102625976744,2023,0.32777178287506104,0.2886939247449239,-0.0489804744720459
2.1413255975279055,0.27678826451301575,42,1,22,297.0349215393161,0.2647908627986908,4.2863036149094995,89.88767311720963,26.17466159103256,2015,,0.27678826451301575,
2.0485825885260005,0.25492095947265625,42,1,22,297.5253649613641,0.2647908627986908,3.2122686571884707,89.88767311720963,26.17466159103256,2016,0.27678826451301575,0.265854611992836,-0.021867305040359497
2.081715025512147,0.25554198026657104,42,1,22,297.20133564609336,0.2647908627986908,4.036350903211073,89.88767311720963,26.17466159103256,2017,0.25492095947265625,0.262417068084081,0.0006210207939147949
2.432307689434885,0.2764127850532532,42,1,22,297.1624496797995,0.2647908627986908,2.7743368287953487,89.88767311720963,26.17466159103256,2018,0.25554198026657104,0.26229190826416016,0.02087080478668213
2.823023554461872,0.32469308376312256,42,1,22,297.2659063512421,0.2647908627986908,4.216542626366156,89.88767311720963,26.17466159103256,2019,0.2764127850532532,0.2855492830276489,0.048280298709869385
2.5207597173144873,0.29855141043663025,42,1,22,297.1662653942935,0.2647908627986908,3.7001441064288514,89.88767311720963,26.17466159103256,2020,0.32469308376312256,0.299885759751002,-0.02614167332649231
2.09814453125,0.2631537616252899,42,1,23,297.1662653942935,0.6346242427825928,3.7001441064288514,89.88767311720963,26.170170014611962,2020,0.29855141043663025,0.2954660852750142,-0.03539764881134033
2.2510534077866113,0.29535022377967834,42,1,22,297.48390461486196,0.2647908627986908,2.8630294457706427,89.88767311720963,26.17466159103256,2021,0.2631537616252899,0.2856851319471995,0.03219646215438843
1.8740649314548508,0.25484299659729004,42,1,23,297.48390461486196,0.6346242427825928,2.8630294457706427,89.88767311720963,26.170170014611962,2021,0.29535022377967834,0.27111566066741943,-0.040507227182388306
2.4323133106661627,0.30120858550071716,42,1,23,297.07323908991407,0.6346242427825928,3.787174566705911,89.88767311720963,26.170170014611962,2022,0.25484299659729004,0.2838006019592285,0.046365588903427124
1.5678956495513834,0.17959292232990265,75,0,5,296.5508831686729,0.05796816572546959,4.173574765856117,89.89216469363022,26.614836080251123,2015,,0.17959292232990265,
1.3363572923935798,0.15563610196113586,75,0,5,296.9077263800523,0.05796816572546959,3.1983137346315935,89.89216469363022,26.614836080251123,2016,0.17959292232990265,0.16761451214551926,-0.023956820368766785
1.441911997467553,0.17035041749477386,75,0,5,296.69113969876105,0.05796816572546959,3.6638346436600244,89.89216469363022,26.614836080251123,2017,0.15563610196113586,0.16852648059527078,0.014714315533638
2.9186955407483337,0.2820769250392914,44,0,14,297.17073190565867,0.13270814716815948,3.9010473393748697,89.90114784647142,26.147712132508975,2015,,0.2820769250392914,
2.949638081217029,0.2734401226043701,44,0,14,297.3537816729515,0.13270814716815948,3.655225900111631,89.90114784647142,26.147712132508975,2017,0.2820769250392914,0.27775852382183075,-0.008636802434921265
2.9641253570253996,0.30229446291923523,44,0,14,297.312846166633,0.13270814716815948,2.5160011192235103,89.90114784647142,26.147712132508975,2018,0.2734401226043701,0.28593717018763226,0.028854340314865112
2.975888685633488,0.34425222873687744,44,0,14,297.348256782978,0.13270814716815948,3.2583361211230653,89.90114784647142,26.147712132508975,2020,0.30229446291923523,0.30666227142016095,0.04195776581764221
2.923024014041502,0.35230812430381775,42,1,20,297.2659063512421,0.3114496171474457,4.216542626366156,89.89665627005081,26.179153167453155,2019,,0.35230812430381775,
2.8580724707171723,0.2635626196861267,48,1,19,297.0349215393161,0.2832318842411041,4.2863036149094995,89.90114784647142,26.197119473135547,2015,,0.2635626196861267,
2.4833333333333334,0.25570809841156006,48,1,19,297.5253649613641,0.2832318842411041,3.2122686571884707,89.90114784647142,26.197119473135547,2016,0.2635626196861267,0.2596353590488434,-0.00785452127456665
2.8708075743562285,0.27111610770225525,48,1,19,297.20133564609336,0.2832318842411041,4.036350903211073,89.90114784647142,26.197119473135547,2017,0.25570809841156006,0.26346227526664734,0.01540800929069519
2.6979908417737235,0.28587716817855835,48,1,19,297.1624496797995,0.2832318842411041,2.7743368287953487,89.90114784647142,26.197119473135547,2018,0.27111610770225525,0.2709004580974579,0.0147610604763031
2.710448739583916,0.28829002380371094,48,0,19,297.48390461486196,0.2832318842411041,2.8630294457706427,89.90114784647142,26.197119473135547,2021,0.28587716817855835,0.2817610998948415,0.002412855625152588
2.7897664751192073,0.3377535939216614,48,0,19,297.07323908991407,0.2832318842411041,3.787174566705911,89.90114784647142,26.197119473135547,2022,0.28829002380371094,0.30397359530131024,0.04946357011795044
2.9821885455618973,0.31604868173599243,48,0,19,297.8298917152711,0.2832318842411041,3.3744570774046565,89.90114784647142,26.197119473135547,2023,0.3377535939216614,0.3140307664871216,-0.021704912185668945
2.4990473034722296,0.3160114884376526,50,1,22,297.0349215393161,0.0646195188164711,4.2863036149094995,89.90114784647142,26.224068931659133,2015,,0.3160114884376526,
1.989113038680455,0.27525219321250916,50,1,22,297.5253649613641,0.0646195188164711,3.2122686571884707,89.90114784647142,26.224068931659133,2016,0.3160114884376526,0.29563184082508087,-0.04075929522514343
2.1665569738129578,0.26262736320495605,50,1,22,297.20133564609336,0.0646195188164711,4.036350903211073,89.90114784647142,26.224068931659133,2017,0.27525219321250916,0.28463034828503925,-0.0126248300075531
2.4987874454028516,0.2980896532535553,50,1,22,297.1624496797995,0.0646195188164711,2.7743368287953487,89.90114784647142,26.224068931659133,2018,0.26262736320495605,0.2786564032236735,0.03546229004859924
2.904379431722674,0.37222111225128174,50,1,22,297.2659063512421,0.0646195188164711,4.216542626366156,89.90114784647142,26.224068931659133,2019,0.2980896532535553,0.3109793762365977,0.07413145899772644
2.6670235281765273,0.3051074147224426,50,1,22,297.48390461486196,0.0646195188164711,2.8630294457706427,89.90114784647142,26.224068931659133,2021,0.37222111225128174,0.3251393934090932,-0.06711369752883911
2.907799584218926,0.3627465069293976,50,0,22,297.8298917152711,0.0646195188164711,3.3744570774046565,89.90114784647142,26.224068931659133,2023,0.3051074147224426,0.34669167796770733,0.057639092206954956
1.5574272230277828,0.2046911120414734,59,0,22,296.8066689597968,0.08693423122167587,4.276210715706199,89.90114784647142,26.520512975418576,2015,,0.2046911120414734,
2.93894968683323,0.2943655848503113,91,1,17,295.44706956055177,0.23187147080898285,3.55281049678808,89.90114784647142,26.668734997298294,2016,,0.2943655848503113,
2.9113730783225216,0.3216816186904907,43,0,10,297.17073190565867,0.0,3.9010473393748697,89.90563942289201,26.147712132508975,2015,,0.3216816186904907,
2.8088587971506334,0.2895812392234802,43,0,10,297.6723204783347,0.0,2.865299872260149,89.90563942289201,26.147712132508975,2016,0.3216816186904907,0.3056314289569855,-0.0321003794670105
